"name","log2FoldChange","log_padj"
"ENSG00000177954",1.87203811828317,2.35453318437783
"ENSG00000177951",0.846739753806234,0.106844752895489
"ENSG00000198242",0.738619879647599,0.0719635079322459
"ENSG00000135916",1.2884377714778,0.408379584325637
"ENSG00000135912",1.15802450627047,0.105734533005813
"ENSG00000092148",-0.388672058176313,0.000384912020740223
"ENSG00000034693",0.148619046204765,0.000384912020740223
"ENSG00000135919",2.79718056613997,4.02103028976703
"ENSG00000230487",-1.03619601192245,0.0335185721546212
"ENSG00000176396",-0.589756510030416,0.000384912020740223
"ENSG00000176390",-0.227927810929773,0.000384912020740223
"ENSG00000176393",1.04842787493908,0.261871806583171
"ENSG00000083635",-0.613405855738768,0.000384912020740223
"ENSG00000167535",2.28535356545144,1.66217710659561
"ENSG00000241506",-0.00364007515675847,0.000186046139681779
"ENSG00000177042",0.456748609912208,0.000384912020740223
"ENSG00000129566",-0.00407467630141151,0.000186046139681779
"ENSG00000177045",0.4956187224317,0.000384912020740223
"ENSG00000172671",-0.0461529067940662,0.000384912020740223
"ENSG00000223768",0.279640902447872,0.000384912020740223
"ENSG00000136754",-0.0750580306028446,0.000384912020740223
"ENSG00000136758",-0.280005788849022,0.000384912020740223
"ENSG00000249087",-1.78573974664313,0.452422362613443
"ENSG00000116017",-0.547786382762714,0.000384912020740223
"ENSG00000116016",-2.59866309393802,5.6296244984365
"ENSG00000187243",1.0789817991315,0.0288658588227345
"ENSG00000187244",0.842108321479629,0.119407800374628
"ENSG00000174099",-1.01848522663732,0.21292842363394
"ENSG00000060138",-0.252133234196094,0.000384912020740223
"ENSG00000180818",-0.479344129751509,0.000384912020740223
"ENSG00000130755",-0.775286215323014,0.000384912020740223
"ENSG00000110756",0.258203654652103,0.000384912020740223
"ENSG00000134278",-0.854823884639972,0.000384912020740223
"ENSG00000064726",-0.0701129987807354,0.000384912020740223
"ENSG00000072506",0.51247737158641,0.000384912020740223
"ENSG00000134186",0.0111652443025023,0.000384912020740223
"ENSG00000134184",-1.49799524070676,0.368428920857681
"ENSG00000037042",-0.704354297010674,0.000384912020740223
"ENSG00000078487",0.087514856511965,0.000384912020740223
"ENSG00000042753",0.560254162286572,0.000384912020740223
"ENSG00000105855",0.509272427131899,0.000384912020740223
"ENSG00000105854",0.147454514811366,0.000384912020740223
"ENSG00000111481",1.33366648549092,0.970989607848843
"ENSG00000105856",-0.921552185151305,0.0918723032620192
"ENSG00000142252",1.47768848304691,0.253150493829298
"ENSG00000012174",0.0904110779613429,0.000384912020740223
"ENSG00000131002",0.0701727385644843,0.000384912020740223
"ENSG00000012171",0.539359492429051,0.000384912020740223
"ENSG00000135587",1.3702251823723,0.170061682324753
"ENSG00000214110",0.658987229611025,0.000384912020740223
"ENSG00000071082",1.30695681916092,0.79171057277134
"ENSG00000180667",-1.09127021941937,0.0318665926166735
"ENSG00000188419",0.354954897894318,0.000384912020740223
"ENSG00000135632",1.41126719369753,0.362952913103388
"ENSG00000135631",0.0748183184704428,0.000384912020740223
"ENSG00000135636",-1.07167250749529,0.0889330273740261
"ENSG00000147155",0.575275776649219,0.000384912020740223
"ENSG00000114503",-0.591922349621473,0.000384912020740223
"ENSG00000184992",0.546515783822489,0.000384912020740223
"ENSG00000116670",0.358070718924095,0.000384912020740223
"ENSG00000115677",-0.557902750831311,0.000384912020740223
"ENSG00000261971",-0.365192906401984,0.000384912020740223
"ENSG00000219747",0.883497957625854,0.000384912020740223
"ENSG00000100532",0.110172692566579,0.000384912020740223
"ENSG00000198937",2.30968878652448,1.68254684023847
"ENSG00000077454",0.13740662110819,0.000384912020740223
"ENSG00000077458",-0.0278864230311941,0.000384912020740223
"ENSG00000021300",3.37492430516607,3.91065120292199
"ENSG00000100393",-0.211494545520817,0.000384912020740223
"ENSG00000100395",0.429957756701902,0.000384912020740223
"ENSG00000196557",0.155667827366288,0.000384912020740223
"ENSG00000151292",0.226801090045566,0.000384912020740223
"ENSG00000113141",-0.537835573535352,0.000384912020740223
"ENSG00000026652",-0.461004047605089,0.000384912020740223
"ENSG00000177971",0.576234594162991,0.000384912020740223
"ENSG00000185158",-0.843934317612434,0.000384912020740223
"ENSG00000106635",0.0861754928092823,0.000384912020740223
"ENSG00000106636",0.454167380771737,0.000384912020740223
"ENSG00000106638",-1.23195343372541,0.247572292298554
"ENSG00000143643",0.654745675067979,0.000384912020740223
"ENSG00000124588",-0.224197681251743,0.000384912020740223
"ENSG00000143641",-0.18789522231305,0.000384912020740223
"ENSG00000124587",0.300824988393373,0.000384912020740223
"ENSG00000167333",-0.712757523332173,0.000384912020740223
"ENSG00000009830",0.672935519211887,0.000384912020740223
"ENSG00000258056",0.397666138195666,0.000384912020740223
"ENSG00000178927",0.854142899573219,0.116698019283333
"ENSG00000178921",-0.651486310214907,0.000384912020740223
"ENSG00000178922",0.819485399705986,0.0287582448164841
"ENSG00000168310",0.156304185501463,0.000384912020740223
"ENSG00000262454",-1.56236405960275,0.312826913371881
"ENSG00000114268",2.59736856205765,1.74774989721891
"ENSG00000040487",0.378853998989631,0.000384912020740223
"ENSG00000153107",-0.0815489060218508,0.000384912020740223
"ENSG00000143756",-0.169804686760913,0.000384912020740223
"ENSG00000127774",1.62986635274249,0.495515757984879
"ENSG00000143753",-0.2531863829122,0.000384912020740223
"ENSG00000233927",1.57102724261938,1.29295288159103
"ENSG00000122729",-2.44890004305285,4.44625136363231
"ENSG00000165406",-1.24607434811433,0.232623347845887
"ENSG00000241258",-0.405894602640706,0.000384912020740223
"ENSG00000164715",0.395319472607517,0.000384912020740223
"ENSG00000240849",-0.594072519330683,0.000384912020740223
"ENSG00000159377",0.347017732046198,0.000384912020740223
"ENSG00000130511",0.609648622519553,0.000384912020740223
"ENSG00000130517",0.275317729567998,0.000384912020740223
"ENSG00000164758",-0.0760493740354009,0.000384912020740223
"ENSG00000164754",-1.10182041939524,0.20629040677628
"ENSG00000164751",0.341179348218825,0.000384912020740223
"ENSG00000155508",-0.100195761565137,0.000384912020740223
"ENSG00000159082",-2.05989272210302,0.796850458548067
"ENSG00000155506",-0.170196176086521,0.000384912020740223
"ENSG00000159086",-0.280227450123169,0.000384912020740223
"ENSG00000011478",0.232335637214802,0.000384912020740223
"ENSG00000010704",-0.20860726725641,0.000384912020740223
"ENSG00000196616",-9.24832227143022,50.9076306816225
"ENSG00000081913",-1.03463974825132,0.035579093385117
"ENSG00000088205",-0.325648097756595,0.000384912020740223
"ENSG00000181029",0.754996020233491,0.000384912020740223
"ENSG00000125753",0.611809867047549,0.000384912020740223
"ENSG00000037280",-2.59084544444503,1.73404058757566
"ENSG00000160124",0.988171241385256,0.030988525096469
"ENSG00000243004",0.720053748488619,0.000384912020740223
"ENSG00000231389",0.495629076993577,0.000384912020740223
"ENSG00000198169",0.122671601060542,0.000384912020740223
"ENSG00000198168",0.791637832401034,0.000384912020740223
"ENSG00000198162",-0.0219955653285526,0.000384912020740223
"ENSG00000198160",0.196324476931441,0.000384912020740223
"ENSG00000171045",-0.358678299220579,0.000384912020740223
"ENSG00000175745",0.343667634408738,0.000384912020740223
"ENSG00000147316",-0.531019194998823,0.000384912020740223
"ENSG00000230383",0.429155909764949,0.000384912020740223
"ENSG00000111897",-1.14891427352433,0.435644526758175
"ENSG00000219507",0.595074559712434,0.000384912020740223
"ENSG00000084754",-1.13784206144966,0.693306513763036
"ENSG00000240065",1.80772826278883,1.67553651854544
"ENSG00000095637",-7.63048634614112,32.2568217018938
"ENSG00000034713",-0.543669769767767,0.000384912020740223
"ENSG00000133134",2.73323734806577,2.03864606925927
"ENSG00000138303",0.292408398089504,0.000384912020740223
"ENSG00000133138",0.953360277308327,0.0136069386363221
"ENSG00000144579",0.310274212923877,0.000384912020740223
"ENSG00000146592",-0.950886101075716,0.0125381166050587
"ENSG00000089177",-1.49098204835838,0.27352894423325
"ENSG00000254692",-1.31632118904153,0.142231558337163
"ENSG00000141068",-0.842957188170775,0.00471816278602483
"ENSG00000137309",0.188275935221167,0.000384912020740223
"ENSG00000066468",-0.396603498537468,0.000384912020740223
"ENSG00000173193",0.480882418101349,0.000384912020740223
"ENSG00000067596",-0.153305100923745,0.000384912020740223
"ENSG00000116604",-0.027963968908975,0.000384912020740223
"ENSG00000070808",1.148847679872,0.0432393591560895
"ENSG00000080189",0.35772317405242,0.000384912020740223
"ENSG00000147883",-2.42163724814305,1.44356919406452
"ENSG00000101935",3.57004937568739,3.47751942211221
"ENSG00000101938",-1.79303651822715,0.435238523761286
"ENSG00000130653",-1.10012577906313,0.049084783266002
"ENSG00000113389",-2.57866462410376,2.72535376418661
"ENSG00000067334",0.00193561183352366,0.00015743378792052
"ENSG00000113387",0.694702814373146,0.0654376553556037
"ENSG00000113384",-0.751438794709845,0.0335185721546212
"ENSG00000076258",-0.352399315527818,0.000384912020740223
"ENSG00000061656",3.66089389070679,3.74743009610174
"ENSG00000073578",-1.15278011571133,0.473212201129305
"ENSG00000180884",-0.749743539330709,0.000384912020740223
"ENSG00000169203",-0.677904665140176,0.000384912020740223
"ENSG00000089009",0.0712266425872073,0.000384912020740223
"ENSG00000089006",-0.598230898901446,0.000384912020740223
"ENSG00000269113",0.553983025636694,0.000384912020740223
"ENSG00000117266",2.21156199094013,1.44004775601607
"ENSG00000117262",0.444910964334448,0.000384912020740223
"ENSG00000107833",0.769089560870587,0.000384912020740223
"ENSG00000156504",-0.403041059978244,0.000384912020740223
"ENSG00000103642",0.425997916378179,0.000384912020740223
"ENSG00000103647",0.373698001035289,0.000384912020740223
"ENSG00000076928",-0.412226180340437,0.000384912020740223
"ENSG00000076924",0.0946276937855811,0.000384912020740223
"ENSG00000143337",-1.24236694583456,0.498353216884835
"ENSG00000143333",0.303300639437858,0.000384912020740223
"ENSG00000189241",-0.910772740155442,0.148298423580902
"ENSG00000111832",-0.311743149100503,0.000384912020740223
"ENSG00000188599",-0.779861647908109,0.000384912020740223
"ENSG00000119760",-0.373248481343732,0.000384912020740223
"ENSG00000019995",-1.02623236954519,0.0147652570833526
"ENSG00000198799",-1.37721446920587,0.288456858557956
"ENSG00000135776",0.040668520926608,0.000384912020740223
"ENSG00000135775",-0.126905742516663,0.000384912020740223
"ENSG00000139428",0.907020220082023,0.122253013092676
"ENSG00000147050",0.324696331017646,0.000384912020740223
"ENSG00000152990",-0.289701546769742,0.000384912020740223
"ENSG00000197774",0.732921976446294,0.000384912020740223
"ENSG00000165644",1.41554075088844,0.334481855071348
"ENSG00000226332",0.72240421806478,0.000384912020740223
"ENSG00000132740",-0.656061328438555,0.000384912020740223
"ENSG00000153029",0.873230209374944,0.0169053401406968
"ENSG00000187024",-0.195239184576871,0.000384912020740223
"ENSG00000142039",0.235188346557506,0.000384912020740223
"ENSG00000180035",0.886578007899367,0.000384912020740223
"ENSG00000162144",-0.0442226065863702,0.000384912020740223
"ENSG00000090054",-0.340855634494853,0.000384912020740223
"ENSG00000101096",-0.398117885155123,0.000384912020740223
"ENSG00000213402",3.51217084059001,3.32547827471372
"ENSG00000112715",0.933838083843353,0.0918723032620192
"ENSG00000070495",1.17473160809458,0.151465716728628
"ENSG00000090581",0.539879173050517,0.000384912020740223
"ENSG00000138468",0.0596766395284092,0.000384912020740223
"ENSG00000164597",-0.267629542911256,0.000384912020740223
"ENSG00000173163",0.385495918872576,0.000384912020740223
"ENSG00000148143",-0.853800135696062,0.000384912020740223
"ENSG00000181852",0.0223014257394345,0.000384912020740223
"ENSG00000181856",-4.74194829432676,7.90641640844088
"ENSG00000168936",0.25599912155426,0.000384912020740223
"ENSG00000168938",0.76574206210356,0.0423447903089513
"ENSG00000186081",0.999460213169738,0.015633811110176
"ENSG00000126882",-0.396254398016645,0.000384912020740223
"ENSG00000186088",-0.321357039405703,0.000384912020740223
"ENSG00000125845",-1.1669036222068,0.0719635079322459
"ENSG00000204922",0.394653390661192,0.000384912020740223
"ENSG00000008441",-0.0684698323382477,0.000384912020740223
"ENSG00000260260",0.0275787458795609,0.000384912020740223
"ENSG00000182504",0.777586750330542,0.000384912020740223
"ENSG00000128000",-0.192703689657426,0.000384912020740223
"ENSG00000121542",-0.16423353004979,0.000384912020740223
"ENSG00000167680",-1.77440620641205,0.798500649663596
"ENSG00000214212",1.69181574432506,0.389252723772389
"ENSG00000104805",-0.457264340146843,0.000384912020740223
"ENSG00000167685",0.142464399664985,0.000384912020740223
"ENSG00000234362",0.19258155783575,0.000384912020740223
"ENSG00000100403",-0.00487847394079511,0.000196782681656934
"ENSG00000106400",0.671205370766968,0.0121092488463154
"ENSG00000106404",2.03347868852669,2.31869656491718
"ENSG00000179314",-1.44496364200171,0.21458731446578
"ENSG00000187840",1.37308715788464,0.69532165349604
"ENSG00000123933",0.134375142667302,0.000384912020740223
"ENSG00000140526",-0.670096120296809,0.000384912020740223
"ENSG00000140525",0.532400144167448,0.000384912020740223
"ENSG00000235174",1.85703527768226,2.21614266521469
"ENSG00000140521",0.0189634950137609,0.000384912020740223
"ENSG00000167107",-1.49300877647026,0.681305756868649
"ENSG00000167106",2.24981309064894,2.1902996517197
"ENSG00000166851",0.601186996284103,0.000384912020740223
"ENSG00000166855",-0.229804682462129,0.000384912020740223
"ENSG00000163374",0.258471352332892,0.000384912020740223
"ENSG00000163378",-2.804628386754,2.17631466732162
"ENSG00000056586",0.827007650135116,0.0412523483260998
"ENSG00000128849",2.13670859612088,1.49390228671455
"ENSG00000064393",-2.15251994532526,2.14610307377381
"ENSG00000184014",-0.553716835324728,0.000384912020740223
"ENSG00000179820",1.50039896441142,0.594521995768654
"ENSG00000268205",0.393270777711741,0.000384912020740223
"ENSG00000204116",0.654308757481261,0.000384912020740223
"ENSG00000137145",-0.147809550858528,0.000384912020740223
"ENSG00000105011",0.823146181534218,0.000384912020740223
"ENSG00000104756",0.00730716082930634,0.000384912020740223
"ENSG00000001561",-0.932199382979036,0.0506789063209928
"ENSG00000159128",0.227305202305791,0.000384912020740223
"ENSG00000122912",-1.80034376590267,1.33179193504479
"ENSG00000129038",1.96237530375823,1.81475255208059
"ENSG00000154065",-0.405124157053455,0.000384912020740223
"ENSG00000155330",1.65886499945118,0.356046132634341
"ENSG00000037749",-0.254190505702413,0.000384912020740223
"ENSG00000170522",1.02319601931457,0.0136069386363221
"ENSG00000170525",-3.00104877986569,7.22797866429067
"ENSG00000164548",0.299698944531534,0.000384912020740223
"ENSG00000198551",0.841645748540373,0.000384912020740223
"ENSG00000198556",0.13794720775352,0.000384912020740223
"ENSG00000075223",1.67614148971629,1.16982097674647
"ENSG00000160714",0.0553454903500849,0.000384912020740223
"ENSG00000160712",-0.416110715092054,0.000384912020740223
"ENSG00000160710",-0.013966107257936,0.000384912020740223
"ENSG00000136950",-0.507545920503555,0.000384912020740223
"ENSG00000096080",0.567797487031165,0.000384912020740223
"ENSG00000175467",0.513173524524867,0.000384912020740223
"ENSG00000175463",1.17056169741164,0.0537397110909888
"ENSG00000105402",-1.44150684656319,0.582790297059385
"ENSG00000105401",-0.289207885850977,0.000384912020740223
"ENSG00000105404",1.23652765235291,0.425885340249662
"ENSG00000131459",1.61183453376211,1.00030324978376
"ENSG00000135917",-4.18611407633694,14.1966937718256
"ENSG00000108639",0.898689091665677,0.18068807682077
"ENSG00000132182",1.97274963396767,1.18186099570366
"ENSG00000222009",0.359964765335949,0.000384912020740223
"ENSG00000014919",0.206421025402042,0.000384912020740223
"ENSG00000131981",-0.396466165349039,0.000384912020740223
"ENSG00000188026",0.0251641571583303,0.000384912020740223
"ENSG00000084652",0.209168285081626,0.000384912020740223
"ENSG00000172164",0.0476402672747232,0.000384912020740223
"ENSG00000157227",1.22763515246881,0.692691327571597
"ENSG00000020426",-0.332907667520032,0.000384912020740223
"ENSG00000064932",0.952640102313295,0.166582596037595
"ENSG00000101871",-0.527002869795447,0.000384912020740223
"ENSG00000122335",-0.346427771522238,0.000384912020740223
"ENSG00000172785",-0.308877188836341,0.000384912020740223
"ENSG00000138119",-0.125277128988141,0.000384912020740223
"ENSG00000144724",-1.1905362428844,0.254805158799801
"ENSG00000196924",0.087776851985268,0.000384912020740223
"ENSG00000196923",1.3823596332155,0.534732785145735
"ENSG00000196922",-0.103383063036969,0.000384912020740223
"ENSG00000174780",0.427543079086906,0.000384912020740223
"ENSG00000173786",-0.123316518244652,0.000384912020740223
"ENSG00000116473",-0.160524354676285,0.000384912020740223
"ENSG00000112996",-0.286927198742442,0.000384912020740223
"ENSG00000112992",-0.541871100500448,0.000384912020740223
"ENSG00000116478",-0.476041153318717,0.000384912020740223
"ENSG00000247627",-2.75249123477218,1.66690141052474
"ENSG00000151150",-1.35755513582791,0.133158019837575
"ENSG00000099864",-1.19384729242211,0.38798636002824
"ENSG00000099860",0.660933762690261,0.000384912020740223
"ENSG00000106245",-0.160122009997318,0.000384912020740223
"ENSG00000106244",-0.176684531350911,0.000384912020740223
"ENSG00000072210",-0.888748332076283,0.0972664339507179
"ENSG00000166484",0.612634563807299,0.000384912020740223
"ENSG00000266173",0.0133553934491298,0.000384912020740223
"ENSG00000100836",-0.170438737723597,0.000384912020740223
"ENSG00000153790",0.0219524234091757,0.000384912020740223
"ENSG00000113643",1.23843191873436,0.473212201129305
"ENSG00000113645",1.34942793286575,0.324070528253348
"ENSG00000113649",0.451255949476249,0.000384912020740223
"ENSG00000113648",0.397840292718595,0.000384912020740223
"ENSG00000169439",-1.86725090693969,1.93720429714506
"ENSG00000111647",-0.229338896827909,0.000384912020740223
"ENSG00000111641",2.19437409448226,0.876765380734173
"ENSG00000111640",2.46192823151865,5.39496544099164
"ENSG00000111642",0.568898840753448,0.000384912020740223
"ENSG00000103569",0.33060744053109,0.000384912020740223
"ENSG00000142494",-0.276430784715677,0.000384912020740223
"ENSG00000114030",0.0825046627222873,0.000384912020740223
"ENSG00000073331",-0.236509378994782,0.000384912020740223
"ENSG00000156313",-1.02958292859937,0.0303641845585596
"ENSG00000039537",-3.55166193824764,3.42596069822159
"ENSG00000109220",0.267423104476851,0.000384912020740223
"ENSG00000012048",0.440950094310988,0.000384912020740223
"ENSG00000149716",-0.478621160385914,0.000384912020740223
"ENSG00000184254",-0.270577142534095,0.000384912020740223
"ENSG00000138942",0.495525594483598,0.000384912020740223
"ENSG00000163170",0.464123666651569,0.000384912020740223
"ENSG00000163171",-0.482651492453348,0.000384912020740223
"ENSG00000166529",-0.499307722687264,0.000384912020740223
"ENSG00000166526",0.518675096834689,0.000384912020740223
"ENSG00000182362",-0.178429178751764,0.000384912020740223
"ENSG00000114698",-1.76052119148739,0.904951358167855
"ENSG00000184787",-1.16850375433141,0.430273993458589
"ENSG00000184785",-1.27240502916055,0.0953817996626533
"ENSG00000168476",1.03799059230169,0.0551171050965873
"ENSG00000168477",0.103426257826755,0.000384912020740223
"ENSG00000112697",0.162847448628484,0.000384912020740223
"ENSG00000112695",1.26875405470364,0.852720875250159
"ENSG00000112699",0.24390503483157,0.000384912020740223
"ENSG00000182093",-0.360444101262016,0.000384912020740223
"ENSG00000182095",0.0194064749054386,0.000384912020740223
"ENSG00000108578",-0.451041816500603,0.000384912020740223
"ENSG00000227766",0.781749177501228,0.000384912020740223
"ENSG00000074527",-1.17757416846456,0.106622535664237
"ENSG00000050130",0.461282072873083,0.000384912020740223
"ENSG00000154262",-4.13554058377526,5.35311603477762
"ENSG00000154263",-1.13140440881197,0.0425320778982477
"ENSG00000154265",-0.120027429343399,0.000384912020740223
"ENSG00000164961",-0.579438600974151,0.000384912020740223
"ENSG00000187257",-0.473448782825801,0.000384912020740223
"ENSG00000164967",0.691023404266373,0.000384912020740223
"ENSG00000183576",-0.756042171039616,0.0162534420330831
"ENSG00000183570",0.381530036566414,0.000384912020740223
"ENSG00000183578",1.60298138976347,0.358345640955951
"ENSG00000116863",0.905230593083231,0.0809175943372453
"ENSG00000006756",-0.0100328388545207,0.000384912020740223
"ENSG00000006757",0.364912667021713,0.000384912020740223
"ENSG00000154889",0.175050739360067,0.000384912020740223
"ENSG00000242299",0.828378608037884,0.000384912020740223
"ENSG00000242294",-1.97903602060901,0.908886321875719
"ENSG00000159459",-0.317808733728867,0.000384912020740223
"ENSG00000165684",0.98290558569345,0.0318665926166735
"ENSG00000100485",-0.958065500202976,0.0596341647960574
"ENSG00000129562",1.70182289515765,1.78057164617095
"ENSG00000107651",0.26666631195056,0.000384912020740223
"ENSG00000006282",1.23909692192675,0.588618550907422
"ENSG00000174004",-0.462276278982897,0.000384912020740223
"ENSG00000198718",0.00970686143385716,0.000384912020740223
"ENSG00000164035",-5.46456599166319,12.1819999535696
"ENSG00000164032",1.83422717033153,1.89184091323782
"ENSG00000164031",-0.00610211170575099,0.000238392854986792
"ENSG00000198712",-0.243149164144383,0.000384912020740223
"ENSG00000242125",0.76067772533118,0.000384912020740223
"ENSG00000198715",1.58642034227288,1.0931281750335
"ENSG00000164038",-0.95807245694743,0.000384912020740223
"ENSG00000164039",0.669730227924477,0.000384912020740223
"ENSG00000100151",0.900482861467844,0.0679861500147421
"ENSG00000171634",-0.870323943992428,0.0506627550116142
"ENSG00000100154",-0.735532306931906,0.000384912020740223
"ENSG00000120068",-1.51466549656074,0.233162764846637
"ENSG00000125743",1.61589012025488,1.34436320906687
"ENSG00000125741",0.533849379110609,0.000384912020740223
"ENSG00000125746",-0.150147272073756,0.000384912020740223
"ENSG00000125744",0.907583270123433,0.000384912020740223
"ENSG00000124299",-0.714493137631835,0.0318665926166735
"ENSG00000167600",2.67095657569778,1.52435802668342
"ENSG00000167601",-0.246222784672476,0.000384912020740223
"ENSG00000167604",-0.509997269495377,0.000384912020740223
"ENSG00000247516",-0.699730518646991,0.000384912020740223
"ENSG00000243989",-0.77055277516564,0.000384912020740223
"ENSG00000096717",-0.254478404702437,0.000384912020740223
"ENSG00000178458",0.300559682765833,0.000384912020740223
"ENSG00000103528",0.765277646856644,0.000384912020740223
"ENSG00000046647",0.73886311705681,0.000384912020740223
"ENSG00000052126",-1.11306666124182,0.0989094999197164
"ENSG00000136425",-0.705527917476801,0.000384912020740223
"ENSG00000196235",0.334463969448914,0.000384912020740223
"ENSG00000158195",-0.387960928244625,0.000384912020740223
"ENSG00000060642",0.287760203413384,0.000384912020740223
"ENSG00000128656",-0.829595503002953,0.000384912020740223
"ENSG00000128654",-0.0496413747256732,0.000384912020740223
"ENSG00000128655",-1.29616100692606,0.106844752895489
"ENSG00000173542",0.0153173753225213,0.000384912020740223
"ENSG00000173540",-0.0559076372880938,0.000384912020740223
"ENSG00000157214",-0.939253117328504,0.0316020480962142
"ENSG00000157216",-0.00129861760720117,0.00015743378792052
"ENSG00000122033",-0.592293896174951,0.000384912020740223
"ENSG00000067141",1.33647006048629,0.559940871318844
"ENSG00000173548",0.373694166622219,0.000384912020740223
"ENSG00000137486",-1.38460836741901,0.630678016883772
"ENSG00000158445",-2.27231107872062,1.22798277643397
"ENSG00000044090",0.663478651601245,0.000384912020740223
"ENSG00000188021",0.3742801378885,0.000384912020740223
"ENSG00000087111",-0.532066727525829,0.000384912020740223
"ENSG00000154743",-0.106321664942451,0.000384912020740223
"ENSG00000159714",0.0141026528650739,0.000384912020740223
"ENSG00000159713",0.415893573891835,0.000384912020740223
"ENSG00000183018",-0.179445519822376,0.000384912020740223
"ENSG00000121073",1.21529062695879,0.325538955791549
"ENSG00000120306",1.1962091605968,0.618083094974922
"ENSG00000171574",0.401175981949427,0.000384912020740223
"ENSG00000135503",-0.87628330936768,0.00254702081815597
"ENSG00000135506",-0.347273897747953,0.000384912020740223
"ENSG00000041802",-0.805798658767525,0.000384912020740223
"ENSG00000174903",0.175206374722554,0.000384912020740223
"ENSG00000102763",-1.15016446527825,0.0640007739131196
"ENSG00000102760",-2.7060663135984,4.02103028976703
"ENSG00000164305",1.63797031580359,0.751705617744306
"ENSG00000198455",-0.34962008001141,0.000384912020740223
"ENSG00000198453",0.624142978056854,0.000384912020740223
"ENSG00000109790",-0.5821058941275,0.000384912020740223
"ENSG00000109794",-2.35685340952852,1.24954945665834
"ENSG00000068885",0.13330979398867,0.000384912020740223
"ENSG00000136856",-0.0987958371016712,0.000384912020740223
"ENSG00000136854",-2.5970067284315,3.28686764070228
"ENSG00000132570",-0.188177349750917,0.000384912020740223
"ENSG00000136859",-4.19243986676017,13.5395645130737
"ENSG00000285304",1.78576820147804,0.770023135989072
"ENSG00000065457",-0.967892378392773,0.0096573892009637
"ENSG00000172081",-0.644329162698743,0.000384912020740223
"ENSG00000172086",-0.735981549724016,0.000384912020740223
"ENSG00000242371",2.31314539793156,1.28343387190048
"ENSG00000108774",-0.174542786841953,0.000384912020740223
